user_id,order_date,product,amount
A14409,20220916,2,25.48
A14409,20220925,4,57.96
A14410,20220221,1,15.36
A14410,20230314,2,47.48
A14411,20220221,3,42.31
A14411,20220321,1,13.97
A14411,20221023,3,70.97
A14411,20230323,1,12.99
A14412,20220221,1,11.97
A14413,20220221,1,14.96
A14414,20220221,1,12.77
A14414,20221130,1,29.99
A14415,20220221,1,14.79
A14416,20220221,1,9.77
A14417,20220221,3,37.51
A14417,20220510,2,25.54
A14417,20221022,3,39.47
A14417,20230604,1,15.49
A14418,20220221,1,11.77
A14419,20220221,1,16.96
A14419,20220505,1,27.77
A14419,20220508,2,29.92
A14419,20220601,4,49.28
A14419,20220621,1,14.79
A14419,20220925,1,9.49
A14419,20230113,3,41.47
A14419,20230220,4,50.03
A14419,20230415,1,12.58
A14419,20230416,1,16.49
A14420,20220221,4,60.39
A14420,20220226,3,98.9
A14420,20221110,2,24.98
A14420,20221226,2,32.98
A14420,20221228,3,27.47
A14421,20220221,1,14.96
A14422,20220221,3,30.25
A14422,20220306,1,3.99
A14422,20220708,1,15.7
A14422,20230302,4,61.03
A14422,20230329,1,15.49
A14423,20220221,3,43.53
A14423,20220423,1,14.99
A14424,20220221,3,34.73
A14424,20220313,1,13.97
A14425,20220221,1,9.77
A14426,20220221,2,57.76
A14426,20220916,3,68.47
A14426,20230116,1,14.99
A14426,20230616,1,13.49
A14427,20220221,1,13.97
A14428,20220221,1,14.37
A14429,20220221,2,29.33
A14430,20220221,1,9.77
A14431,20220221,1,13.97
A14431,20230415,1,11.49
A14432,20220221,1,14.96
A14433,20220222,2,15.56
A14433,20220531,5,55.62
A14433,20220805,1,7.78
A14433,20221102,1,13.99
A14433,20221123,3,36.97
A14433,20221214,6,72.94
A14433,20230125,2,27.48
A14433,20230427,2,21.98
A14434,20220221,2,17.78
A14434,20220311,1,12.99
A14435,20220221,1,32.37
A14436,20220226,1,6.79
A14436,20230625,1,15.49
A14437,20220221,5,87.42
A14437,20220509,3,35.7
A14437,20221209,2,37.98
A14437,20221211,1,14.49
A14437,20230319,3,42.47
A14437,20230416,3,34.86
A14438,20220221,2,27.94
A14438,20220418,1,15.36
A14439,20220221,1,15.96
A14440,20220221,1,14.96
A14440,20220530,1,19.99
A14441,20220221,2,21.74
A14441,20220408,2,23.94
A14442,20220221,1,9.77
A14443,20220221,1,12.99
A14443,20221215,1,21.49
A14443,20230616,1,14.49
A14444,20220221,1,51.9
A14444,20220325,1,11.77
A14444,20230109,2,26.98
A14445,20220221,1,14.37
A14446,20220221,2,23.94
A14446,20220622,1,11.77
A14446,20221115,1,11.49
A14447,20220225,1,13.97
A14448,20220221,1,16.7
A14449,20220221,2,24.74
A14449,20220326,1,35.99
A14449,20220909,1,15.49
A14449,20221204,1,13.99
A14450,20220221,3,33.51
A14450,20230127,13,169.37
A14451,20220221,1,19.97
A14452,20220221,4,46.08
A14453,20220303,1,5.78
A14453,20220326,1,12.7
A14453,20220402,1,14.99
A14453,20220515,1,4.79
A14453,20220519,1,19.99
A14453,20220615,1,9.98
A14453,20220925,1,31.49
A14453,20221009,1,9.99
A14453,20221011,1,9.99
A14453,20221124,1,18.49
A14453,20221206,1,15.49
A14453,20221210,1,14.99
A14453,20221211,1,87.99
A14453,20230101,1,26.99
A14453,20230104,1,9.99
A14453,20230124,2,5.98
A14453,20230128,1,9.99
A14453,20230211,2,19.98
A14453,20230216,1,16.99
A14453,20230216,1,25.49
A14453,20230220,1,9.49
A14453,20230225,1,25.49
A14453,20230307,2,40.98
A14453,20230308,1,13.99
A14453,20230317,1,11.49
A14453,20230323,1,25.49
A14453,20230328,1,17.99
A14453,20230402,1,9.49
A14453,20230529,1,14.49
A14453,20230617,1,14.49
A14454,20220221,1,9.98
A14454,20220228,1,9.98
A14454,20220624,1,8.77
A14454,20220804,2,13.56
A14455,20220221,1,19.77
A14456,20220221,1,14.99
A14457,20220221,4,62.56
A14457,20221103,8,145.42
A14458,20220221,1,15.36
A14459,20220309,4,47.08
A14460,20220221,1,21.99
A14461,20220221,2,24.98
A14462,20220306,2,37.52
A14462,20220329,2,39.98
A14463,20220221,1,13.97
A14464,20220221,1,13.97
A14464,20220610,1,14.79
A14464,20230219,1,11.99
A14465,20220221,1,14.37
A14465,20220304,4,41.29
A14465,20220624,3,48.31
A14465,20220728,3,53.19
A14466,20220221,4,58.47
A14467,20220221,3,37.47
A14468,20220221,3,41.84
A14468,20220308,4,51.74
A14468,20220723,5,74.24
A14469,20220222,2,24.67
A14469,20230101,2,26.48
A14470,20220221,3,35.31
A14470,20220329,3,37.51
A14471,20220221,1,9.97
A14471,20221027,3,46.97
A14471,20221030,1,14.49
A14471,20230226,2,32.48
A14472,20220221,4,110.96
A14472,20220225,4,47.08
A14472,20220306,5,72.85
A14473,20220221,2,32.35
A14473,20220623,3,48.12
A14474,20220221,1,12.49
A14475,20220221,1,14.37
A14476,20220221,1,13.97
A14477,20220221,1,13.77
A14478,20220221,4,77.67
A14478,20220520,1,19.55
A14479,20220221,2,19.28
A14479,20220501,1,13.97
A14479,20230114,11,135.89
A14479,20230301,2,14.48
A14480,20220221,1,15.3
A14481,20220221,1,14.37
A14481,20220303,2,25.94
A14481,20220324,1,12.97
A14481,20220513,1,13.78
A14481,20220625,1,11.77
A14481,20220730,2,19.75
A14482,20220221,1,12.78
A14482,20230526,1,15.99
A14483,20220221,1,15.36
A14484,20220221,4,35.96
A14485,20220221,3,41.69
A14485,20220307,1,8.77
A14485,20220620,2,26.73
A14485,20220919,1,9.49
A14485,20230123,1,25.49
A14486,20220221,2,22.74
A14486,20220906,2,30.72
A14486,20220918,1,15.49
A14486,20220918,1,12.99
A14487,20220221,1,11.77
A14488,20220221,3,42.73
A14489,20220221,1,14.79
A14490,20220221,3,37.91
A14491,20220221,1,14.96
A14491,20220226,1,11.97
A14491,20220326,1,14.96
A14491,20220407,1,14.96
A14491,20220430,2,36.74
A14491,20220626,2,27.94
A14491,20220729,1,14.96
A14491,20220819,2,24.02
A14491,20220916,2,28.48
A14491,20221014,1,11.49
A14491,20221023,1,20.99
A14491,20221029,1,12.99
A14491,20221114,1,4.99
A14491,20221118,2,19.98
A14491,20221213,3,43.47
A14491,20230122,2,24.37
A14491,20230213,1,22.38
A14491,20230305,2,27.37
A14491,20230318,2,25.98
A14491,20230326,2,21.48
A14491,20230430,1,11.49
A14491,20230521,2,24.48
A14491,20230610,1,12.99
A14492,20220221,1,10.77
A14493,20220221,1,55.3
A14494,20220221,2,37.69
A14494,20220806,1,9.79
A14494,20220902,1,15.9
A14494,20230126,2,35.48
A14495,20220221,7,93.57
A14496,20220221,2,32.48
A14497,20220221,1,9.99
A14498,20220221,1,11.77
A14499,20220221,2,28.74
A14500,20220221,5,70.43
A14501,20220221,1,35.99
A14502,20220226,2,30.32
A14502,20220402,2,37.73
A14502,20220508,3,36.5
A14502,20220529,2,29.33
A14502,20220823,1,14.37
A14502,20221230,2,35.48
A14502,20230523,1,11.88
A14503,20220221,1,13.97
A14503,20220227,1,29.37
A14504,20220222,3,51.97
A14504,20220720,1,14.99
A14504,20220814,3,43.1
A14504,20221019,1,14.49
A14504,20221027,1,14.49
A14504,20221130,1,9.49
A14504,20230515,4,44.46
A14504,20230518,2,30.98
A14504,20230627,4,68.05
A14505,20220221,3,71.97
A14505,20221121,1,10.49
A14505,20221126,2,26.48
A14505,20221215,1,15.49
A14505,20221216,3,61.47
A14505,20221218,1,11.49
A14505,20221230,1,11.49
A14505,20230125,1,12.99
A14505,20230202,1,11.49
A14505,20230310,1,12.99
A14505,20230325,4,51.96
A14505,20230407,1,9.49
A14505,20230414,1,11.49
A14505,20230422,1,5.99
A14506,20220221,1,29.37
A14507,20220221,3,33.53
A14507,20220425,1,9.77
A14507,20220813,5,66.25
A14507,20220825,1,12.97
A14507,20221014,7,77.43
A14507,20221024,7,72.93
A14507,20230123,9,111.91
A14508,20220221,2,30.92
A14508,20220730,1,14.96
A14508,20221119,2,25.98
A14509,20220221,2,33.06
A14510,20220222,3,30.89
A14510,20220309,2,23.54
A14510,20220624,2,38.73
A14510,20221012,2,16.98
A14511,20220221,2,22.74
A14512,20220221,3,42.31
A14512,20220729,7,105.17
A14513,20220221,1,19.99
A14514,20220221,4,60.87
A14514,20220318,1,15.36
A14515,20220221,1,17.99
A14516,20220221,1,14.99
A14517,20220221,1,14.79
A14518,20220221,1,9.77
A14519,20220221,1,9.97
A14519,20220325,1,9.99
A14519,20220713,1,15.96
A14519,20220906,1,10.77
A14519,20221127,1,11.49
A14519,20221130,1,27.99
A14519,20221212,1,12.99
A14520,20220221,1,14.99
A14521,20220221,1,14.37
A14521,20220401,1,10.77
A14521,20220924,1,10.49
A14522,20220221,1,12.77
A14523,20220221,1,5.99
A14523,20220225,2,24.98
A14523,20220225,1,13.77
A14523,20220301,2,24.98
A14523,20220301,1,24.99
A14523,20220329,1,16.36
A14523,20220330,2,29.33
A14523,20220407,1,29.99
A14523,20220429,4,47.29
A14524,20220221,2,29.13
A14524,20220317,1,14.96
A14525,20220221,1,21.99
A14526,20220221,2,26.73
A14526,20220321,5,75.23
A14526,20220515,1,15.96
A14526,20221112,3,35.47
A14527,20220221,3,41.9
A14527,20220314,2,43.2
A14527,20220614,4,60.45
A14528,20220221,1,11.77
A14528,20220224,3,41.09
A14528,20220904,8,173.07
A14528,20221124,4,55.96
A14529,20220221,1,18.99
A14530,20220221,1,13.77
A14531,20220221,3,43.3
A14531,20220309,1,20.97
A14531,20230225,1,5.49
A14532,20220221,2,36.74
A14533,20220221,1,0
A14534,20220221,5,77.33
A14535,20220225,2,30.72
A14536,20220221,1,10.77
A14536,20220419,2,24.98
A14536,20230312,1,12.58
A14536,20230410,3,42.15
A14537,20220221,2,31.32
A14538,20220317,1,14.96
A14538,20220317,1,11.77
A14538,20220606,3,43.1
A14538,20220729,1,15.36
A14538,20220802,2,34.14
A14538,20221117,1,36.99
A14539,20220221,1,11.77
A14540,20220221,2,51.98
A14541,20220306,1,14.37
A14542,20220227,1,11.77
A14542,20221014,2,25.98
A14543,20220221,8,114.2
A14544,20220306,1,13.77
A14544,20220531,4,38.66
A14544,20220916,1,13.99
A14544,20221110,4,55.96
A14544,20230501,5,77.34
A14545,20220221,2,24.76
A14546,20220221,2,31.76
A14547,20220221,1,5.78
A14548,20220221,1,20.78
A14548,20220307,1,15.96
A14548,20220530,1,8.97
A14549,20220221,2,19.28
A14549,20220407,2,24.98
A14549,20230321,2,22.98
A14550,20220221,1,15.36
A14551,20220222,1,43.77
A14552,20220225,2,24.54
A14553,20220221,4,81.08
A14554,20220221,1,9.98
A14555,20220221,1,15.96
A14555,20220307,3,54.51
A14556,20220221,1,14.96
A14556,20220528,4,55.66
A14556,20230322,1,9.49
A14557,20220221,1,14.9
A14558,20220221,1,15.96
A14558,20220725,1,14.96
A14558,20230321,2,29.41
A14558,20230321,1,14.42
A14559,20220221,4,59.65
A14559,20220415,3,44.69
A14559,20220507,8,126.31
A14559,20221110,7,98.93
A14560,20220303,1,17.99
A14561,20220221,1,28.7
A14561,20220430,1,28.7
A14561,20220724,1,13.97
A14562,20220221,1,15.3
A14563,20220221,1,32.99
A14563,20220307,1,13.97
A14563,20220721,2,59.13
A14563,20221029,2,25.98
A14563,20230226,1,12.99
A14564,20220224,2,57.98
A14564,20220328,1,29.9
A14564,20230402,2,78.48
A14565,20220221,4,70.94
A14565,20230327,3,47.4
A14566,20220221,1,15.96
A14566,20220221,1,13.97
A14566,20220318,1,13.77
A14567,20220221,4,70.72
A14568,20220221,1,14.79
A14568,20220226,1,15.36
A14568,20220308,1,13.97
A14568,20220316,1,17.9
A14568,20220409,1,14.96
A14568,20220429,3,41.31
A14568,20220515,1,12.25
A14568,20220603,1,15.36
A14568,20220610,1,15.36
A14568,20220614,1,19.77
A14568,20220624,1,13.97
A14568,20220729,2,22.15
A14568,20220906,1,15.36
A14568,20220914,2,26.98
A14568,20220921,1,21.49
A14568,20221110,1,15.49
A14568,20221208,4,62.96
A14568,20230111,1,9.49
A14568,20230201,1,11.99
A14568,20230205,1,15.49
A14568,20230308,1,29.99
A14569,20220221,3,179.71
A14569,20220319,1,151.77
A14569,20220324,1,23.99
A14569,20220401,3,42.13
A14569,20220619,1,151.77
A14569,20221023,1,65.99
A14569,20221211,4,54.96
A14569,20230118,2,25.48
A14569,20230207,1,61.99
A14570,20220221,5,74.8
A14570,20220420,14,208.71
A14571,20220221,1,10.77
A14572,20220221,1,13.99
A14573,20220222,5,64.64
A14574,20220221,1,17.36
A14575,20220221,1,11.77
A14576,20220222,1,12.77
A14577,20220222,7,138.56
A14577,20220309,6,115.35
A14577,20230320,3,45.97
A14577,20230427,3,55.97
A14577,20230508,4,56.16
A14577,20230625,3,38.36
A14577,20230627,4,49.85
A14578,20220222,2,26.14
A14579,20220222,2,29.92
A14580,20220222,1,3.99
A14580,20221011,1,9.49
A14581,20220222,2,35.19
A14582,20220222,1,15.76
A14582,20220510,1,14.96
A14582,20221217,4,71.96
A14583,20220222,4,60.06
A14583,20220602,2,29.92
A14583,20221017,4,52.96
A14583,20230522,3,40.47
A14584,20220222,3,37.91
A14585,20220222,1,6.79
A14585,20220624,1,13.97
A14585,20230606,2,24.46
A14585,20230613,1,14.49
A14586,20220222,2,27.94
A14586,20220427,4,53.68
A14586,20220524,3,38.9
A14586,20220701,1,11.77
A14586,20221013,1,62.99
A14587,20220222,1,9.98
A14587,20220224,1,9.98
A14588,20220222,1,36.97
A14589,20220222,1,13.97
A14589,20220311,4,60.71
A14589,20220329,2,29.33
A14589,20220404,2,29.58
A14589,20220512,3,59.71
A14589,20220609,4,106.54
A14589,20220717,3,65.72
A14589,20220722,1,13.97
A14589,20220821,1,14.96
A14589,20230218,12,264.31
A14590,20220222,5,67.27
A14591,20220222,1,25.77
A14592,20220222,1,15.3
A14593,20220222,2,29.98
A14594,20220222,8,131.65
A14595,20220222,1,15.36
A14596,20220315,3,33.51
A14597,20220222,2,30.73
A14598,20220222,1,19.99
A14598,20220331,2,34.98
A14599,20220304,6,80.68
A14599,20220306,1,17.96
A14599,20220313,1,22.3
A14599,20220330,3,40.7
A14599,20220330,1,13.97
A14599,20220702,3,44.29
A14599,20220706,4,47.48
A14599,20220725,3,42.69
A14599,20220912,1,24.49
A14599,20221011,3,39.97
A14599,20230109,4,58.46
A14599,20230215,3,43.47
A14599,20230215,1,12.99
A14599,20230305,3,40.06
A14599,20230406,2,40.98
A14599,20230529,3,47.47
A14599,20230615,4,59.05
A14600,20220225,2,25.94
A14600,20220329,5,67.24
A14600,20220404,1,12.97
A14600,20220429,3,41.91
A14600,20220607,2,29.73
A14601,20220222,1,10.9
A14602,20220223,4,52.66
A14602,20220324,2,30.32
A14602,20220505,2,41.74
A14602,20220613,3,38.3
A14603,20220222,2,22.47
A14604,20220222,2,29.73
A14604,20220518,3,42.72
A14604,20220622,3,31.92
A14604,20220930,3,32.47
A14604,20221021,1,29.49
A14604,20221023,2,38.98
A14604,20221203,2,43.98
A14604,20221221,7,201.43
A14604,20221231,1,19.49
A14604,20230115,3,43.47
A14604,20230115,2,24.48
A14604,20230118,1,11.99
A14604,20230129,1,13.99
A14604,20230226,1,51.08
A14604,20230226,1,19.49
A14604,20230402,2,31.98
A14604,20230402,1,15.99
A14604,20230402,1,16.99
A14604,20230403,1,14.49
A14604,20230403,1,19.49
A14604,20230408,5,62.45
A14604,20230408,1,9.49
A14604,20230414,4,52.54
A14604,20230526,2,28.48
A14604,20230611,1,11.88
A14604,20230616,1,35.99
A14605,20220222,2,24.74
A14605,20220707,4,49.88
A14605,20221011,1,13.99
A14605,20230207,2,25.98
A14606,20220222,1,19.99
A14606,20220225,2,28.96
A14606,20220503,2,23.54
A14606,20220629,1,19.99
A14606,20230112,4,49.46
A14606,20230301,3,66.23
A14607,20220222,1,11.77
A14608,20220303,3,34.23
A14608,20220421,3,42.9
A14608,20220608,2,24.54
A14609,20220312,1,15.36
A14609,20220401,1,17.36
A14609,20220919,1,12.99
A14609,20230326,2,24.98
A14610,20220222,5,67.85
A14610,20220406,3,36.3
A14610,20220526,3,52.1
A14610,20221013,3,41.97
A14610,20221228,2,28.48
A14610,20230125,1,11.99
A14610,20230209,1,15.99
A14610,20230528,3,58.47
A14610,20230609,1,24.49
A14610,20230622,2,26.98
A14611,20220222,2,30.72
A14612,20220222,5,68.44
A14613,20220222,1,12.77
A14614,20220222,1,12.49
A14615,20220308,2,30.32
A14615,20220828,1,8.77
A14615,20221109,3,38.97
A14615,20230221,1,10.49
A14616,20220222,3,26.07
A14617,20220222,1,11.97
A14617,20220308,1,12.49
A14617,20220808,1,12.25
A14617,20221111,1,12.49
A14617,20221221,1,2.99
A14617,20230323,2,26.17
A14617,20230509,1,23.99
A14617,20230509,1,6.28
A14618,20220222,1,14.37
A14619,20220222,1,12.49
A14619,20220302,2,27.16
A14620,20220222,1,20.99
A14620,20220228,1,15.36
A14620,20220228,2,27.93
A14620,20220820,1,14.37
A14620,20230112,3,33.47
A14621,20220222,1,14.96
A14622,20220222,8,137.41
A14622,20221220,6,75.94
A14623,20220222,1,9.77
A14623,20220222,1,13.97
A14623,20220531,1,13.97
A14624,20220222,3,39.7
A14624,20220417,5,69.04
A14625,20220222,3,48.75
A14625,20220301,3,41.91
A14625,20220419,3,40.11
A14625,20220622,2,28.34
A14625,20220801,5,65.6
A14625,20221113,4,57.46
A14625,20221220,2,27.48
A14625,20230207,4,48.85
A14625,20230305,5,64.34
A14625,20230408,4,55.96
A14625,20230430,4,55.46
A14625,20230530,5,60.84
A14625,20230630,5,64.45
A14626,20220222,1,15.36
A14627,20220222,1,15.36
A14627,20220502,2,23.54
A14627,20220823,2,33.92
A14627,20221018,1,29.99
A14627,20230221,1,21.49
A14628,20220222,5,68.24
A14629,20220222,1,11.77
A14630,20220222,1,12.49
A14631,20220225,2,37.14
A14632,20220222,1,11.77
A14632,20230429,4,44.74
A14632,20230430,3,57.47
A14632,20230514,4,57.85
A14632,20230608,3,41.4
A14633,20220222,6,74.01
A14633,20221108,2,26.48
A14633,20230115,3,33.47
A14634,20220222,1,11.77
A14635,20220222,2,30.26
A14635,20220628,2,26.73
A14635,20221101,1,12.99
A14635,20230408,3,54.47
A14636,20220222,2,26.74
A14636,20221012,4,39.96
A14636,20221029,1,11.99
A14637,20220222,1,27.37
A14637,20220315,1,9.99
A14637,20220323,1,14.37
A14637,20220329,1,13.7
A14637,20220414,3,40.43
A14637,20220610,2,30.48
A14637,20220614,1,13.97
A14637,20220615,1,14.96
A14637,20220627,2,24.54
A14637,20220720,1,14.9
A14637,20220730,1,14.99
A14637,20220804,1,14.99
A14637,20221001,2,28.48
A14637,20221209,4,30.96
A14637,20221215,2,36.48
A14637,20230106,2,36.48
A14637,20230126,4,38.46
A14637,20230406,3,34.97
A14637,20230428,1,12.99
A14637,20230617,1,24.49
A14638,20220222,1,5.78
A14639,20220222,3,54.51
A14639,20220314,3,43.7
A14639,20221220,2,24.48
A14640,20220222,3,47.5
A14641,20220222,2,24.74
A14642,20220222,1,13.97
A14643,20220222,1,13.97
A14643,20220224,3,52.51
A14643,20220315,1,84.99
A14643,20220329,2,29.13
A14643,20220521,1,14.79
A14643,20230413,1,24.49
A14643,20230426,1,15.49
A14643,20230628,1,15.99
A14644,20220222,2,29.33
A14645,20220222,1,12.77
A14646,20220222,5,73.85
A14646,20220226,1,11.77
A14646,20220324,9,140.88
A14646,20221101,8,114.92
A14646,20221106,1,12.99
A14646,20230110,6,95.44
A14646,20230328,2,73.48
A14646,20230329,2,31.98
A14647,20220222,1,14.37
A14648,20220223,8,120.09
A14649,20220310,1,14.96
A14649,20220415,2,30.72
A14649,20220516,2,28.13
A14650,20220222,1,15.96
A14651,20220301,2,10.78
A14651,20220331,1,22.3
A14651,20220803,1,11.77
A14652,20220222,3,37.51
A14653,20220225,1,13.7
A14653,20230327,1,13.99
A14654,20220222,1,14.37
A14655,20220222,2,49.56
A14655,20221118,4,69.46
A14656,20220222,2,32.32
A14657,20220222,3,33.53
A14658,20220222,1,15.96
A14659,20220222,2,26.46
A14659,20220830,1,14.96
A14660,20220222,1,17.76
A14661,20220223,8,113.33
A14661,20220225,3,43.9
A14661,20220301,6,85.03
A14661,20220309,14,202.72
A14661,20220401,4,58.85
A14661,20220407,3,42.7
A14662,20220222,1,11.77
A14662,20221120,1,22.99
A14662,20230127,1,10.49
A14662,20230623,1,12.99
A14663,20220222,1,14.96
A14664,20220222,1,11.97
A14665,20220222,1,6.78
A14666,20220222,1,19.99
A14666,20220416,1,9.77
A14666,20220507,1,11.77
A14666,20220603,1,10.77
A14666,20221024,1,11.49
A14666,20221112,1,14.49
A14667,20220307,1,15.96
A14667,20220312,1,14.96
A14668,20220222,1,11.97
A14669,20220222,2,26.07
A14670,20220222,1,12.97
A14671,20220222,2,19.74
A14672,20220222,2,31.35
A14673,20220222,1,15.36
A14673,20220306,1,19.95
A14673,20220921,1,2.99
A14673,20221010,2,28.98
A14673,20221119,1,9.49
A14673,20221205,2,25.98
A14674,20220222,3,41.1
A14675,20220222,3,45.29
A14675,20220622,3,43.9
A14675,20221225,4,126.96
A14676,20220222,7,106.78
A14677,20220222,1,14.79
A14678,20220222,4,60.65
A14679,20220222,1,15.36
A14679,20221108,5,77.45
A14679,20230112,4,67.96
A14679,20230504,4,52.85
A14680,20220222,2,31.87
A14681,20220222,2,23.54
A14682,20220222,1,13.97
A14683,20220222,1,13.97
A14683,20220518,3,38.33
A14683,20220725,5,81.84
A14684,20220222,3,44.69
A14685,20220222,2,35.35
A14685,20220321,1,19.99
A14686,20220222,1,12.49
A14687,20220222,2,13.58
A14687,20220916,1,11.49
A14687,20221008,2,24.48
A14687,20230314,3,41.86
A14688,20220222,1,8.97
A14688,20230321,2,24.46
A14689,20220224,1,11.77
A14689,20220226,1,17.3
A14689,20220708,1,14.96
A14690,20220222,1,26.99
A14690,20221225,2,31.48
A14691,20220222,1,13.37
A14691,20220310,1,14.37
A14692,20220222,1,16.76
A14692,20221220,7,111.43
A14693,20220223,3,43.29
A14693,20230114,5,60.95
A14693,20230325,6,83.22
A14694,20220222,1,9.77
A14694,20220408,1,5.98
A14694,20220814,1,14.79
A14694,20230511,6,91.94
A14695,20220222,1,15.76
A14696,20220222,2,24.14
A14696,20220726,3,68.73
A14696,20220729,1,16.36
A14696,20220820,3,68.74
A14696,20230314,4,48.46
A14697,20220222,1,18.76
A14697,20230301,3,38.25
A14698,20220228,3,28.52
A14699,20220307,1,11.77
A14699,20220418,1,9.99
A14699,20220624,1,13.97
A14700,20220222,1,162.99
A14701,20220222,5,54.05
A14701,20220511,4,53.47
A14701,20220816,8,109.77
A14701,20220827,2,23.54
A14701,20221228,5,82.95
A14701,20221229,2,25.98
A14702,20220222,2,9.58
A14703,20220222,1,13.77
A14703,20221111,4,53.96
A14703,20230309,3,39.86
A14703,20230629,1,11.99
A14704,20220227,2,27.76
A14704,20220316,1,11.77
A14704,20221214,2,29.48
A14704,20230222,3,30.97
A14704,20230615,3,33.97
A14705,20220222,1,13.77
A14706,20220222,1,11.77
A14706,20220222,1,11.77
A14707,20220222,1,14.79
A14708,20220222,3,39.04
A14708,20220316,1,14.37
A14708,20220430,4,51.74
A14708,20220520,2,30.6
A14708,20220603,2,19.96
A14708,20220624,2,17.54
A14708,20220726,6,80.35
A14709,20220222,2,35.94
A14709,20220406,3,43.55
A14709,20220518,1,14.96
A14709,20220703,1,22.77
A14710,20220222,1,14.96
A14710,20220603,2,40.13
A14710,20221224,2,32.98
A14711,20220222,2,30.15
A14712,20220222,3,39.51
A14712,20220621,3,37.51
A14713,20220222,5,59.05
A14713,20230421,6,91.37
A14714,20220222,6,96.03
A14714,20221112,4,56.46
A14714,20221201,4,55.46
A14714,20230210,7,73.52
A14714,20230422,5,63.49
A14715,20220222,5,94.08
A14715,20220301,3,42.49
A14715,20220405,3,66.66
A14715,20220928,4,48.46
A14715,20221027,4,51.96
A14716,20220222,1,16.36
A14717,20220222,1,13.97
A14717,20220301,1,10.77
A14717,20220321,2,21.74
A14717,20221217,1,8.49
A14718,20220225,3,36.5
A14718,20220228,1,12.97
A14718,20220320,4,50.3
A14719,20220222,1,31.99
A14720,20220223,1,13.97
A14720,20230418,2,23.98
A14721,20220222,1,11.77
A14721,20220727,1,14.96
A14721,20220810,1,14.96
A14721,20220810,1,14.9
A14721,20220828,1,11.77
A14721,20220914,1,9.99
A14721,20220923,1,2.99
A14721,20220927,1,17.99
A14721,20221020,1,17.99
A14721,20221107,1,11.49
A14721,20221111,1,21.49
A14721,20221112,1,11.49
A14721,20221117,2,22.98
A14721,20221125,1,11.49
A14721,20221129,2,25.98
A14721,20230101,2,42.98
A14721,20230116,1,14.49
A14721,20230307,1,40.99
A14722,20220222,2,28.74
A14723,20220222,1,9.77
A14723,20220316,3,38.11
A14724,20220222,1,7.98
A14724,20220410,1,16.9
A14724,20220503,2,33.07
A14724,20220518,14,219.09
A14725,20220222,1,19.99
A14725,20220301,1,18.99
A14725,20220412,1,19.97
A14725,20220819,2,27.94
A14725,20220907,1,14.37
A14726,20220222,1,11.77
A14726,20220604,3,40.7
A14726,20220914,2,22.98
A14726,20221116,4,57.96
A14726,20221129,4,58.96
A14726,20221208,1,14.49
A14726,20221208,2,35.48
A14726,20221229,1,17.99
A14726,20230321,4,66.46
A14726,20230403,2,48
A14726,20230410,1,11.49
A14726,20230602,1,9.49
A14727,20220222,1,11.77
A14728,20220222,7,100.59
A14729,20220222,2,28.93
A14730,20220222,1,6.99
A14731,20220222,1,11.77
A14732,20220222,1,15.36
A14733,20220222,1,15.36
A14734,20220222,3,41.69
A14735,20220222,3,45.29
A14736,20220222,1,12.97
A14736,20220802,1,14.79
A14736,20220921,1,12.99
A14737,20220222,1,18.99
A14737,20220805,1,11.77
A14737,20230204,1,2.99
A14737,20230329,1,13.99
A14738,20220222,2,69.54
A14738,20220225,1,19.77
A14738,20220227,3,55.7
A14739,20220222,1,14.79
A14739,20220310,1,13.77
A14740,20220222,2,31.66
A14740,20230526,2,21.98
A14741,20220225,1,16.76
A14742,20220222,1,12.77
A14742,20220310,1,29.99
A14742,20220407,1,9.98
A14743,20220222,1,22.7
A14744,20220222,1,10.77
A14744,20221013,3,46.97
A14744,20221115,1,15.49
A14744,20230127,2,28.48
A14744,20230301,2,25.48
A14744,20230318,1,13.99
A14744,20230320,1,19.99
A14744,20230406,1,13.99
A14745,20220222,1,14.37
A14745,20220407,1,13.97
A14746,20220222,1,11.77
A14746,20230504,1,14.99
A14747,20220222,1,72.99
A14748,20220222,2,24.98
A14749,20220222,8,119.22
A14749,20220224,3,39.91
A14749,20220501,6,89.57
A14749,20220718,10,138.13
A14749,20221020,13,190.37
A14749,20221215,1,13.99
A14749,20221221,1,11.99
A14749,20230421,17,226.93
A14749,20230423,1,29.99
A14750,20220302,2,32.33
A14750,20220401,1,18.36
A14750,20221125,1,18.99
A14751,20220222,1,8.77
A14752,20220223,5,75.97
A14753,20220222,1,14.79
A14754,20220222,2,44
A14755,20220222,4,62.88
A14755,20220801,2,44.66
A14756,20220222,3,44.1
A14757,20220222,2,18.54
A14758,20220222,2,25.54
A14759,20220222,1,14.37
A14760,20220222,1,13.97
A14761,20220222,2,21.54
A14762,20220222,1,11.77
A14763,20220222,1,11.97
A14764,20220222,1,19.77
A14764,20220304,1,14.96
A14764,20230302,4,50.05
A14764,20230307,4,57.74
A14765,20220222,3,40.71
A14766,20220222,3,40.7
A14767,20220222,1,15.36
A14767,20230204,1,2.99
A14767,20230426,1,5.99
A14768,20220223,3,40.53
A14768,20220521,3,40.11
A14768,20220727,1,13.97
A14768,20220915,2,25.98
A14768,20221013,3,36.47
A14768,20221112,5,70.95
A14768,20221212,1,11.49
A14768,20230114,2,28.98
